seqnames	start	end	width	strand	nTSSs	nTAGs	tsrPeak	tsrWdth	tsrTrq	tsrSI	tsrMSI	annotation	geneChr	geneStart	geneEnd	geneLength	geneStrand	geneId	transcriptId	distanceToTSS
XVI	383251	383251	1	+	1	4	1	1	0	2	1	Promoter	16	383455	384408	954	1	YPL087W	YPL087W_mRNA	-204
XVI	383323	383334	12	+	3	16	0.5	12	-2.5	0.5	0.05	Promoter	16	383455	384408	954	1	YPL087W	YPL087W_mRNA	-121
XVI	383390	383390	1	+	1	6	1	1	0	2	1	Promoter	16	383455	384408	954	1	YPL087W	YPL087W_mRNA	-65
XVI	386860	386951	92	+	10	78	0.17	92	7.37	-1.22	0.03	Promoter	16	387067	393654	6588	1	YPL085W	YPL085W_mRNA	-116
XVI	393965	394001	37	+	6	55	0.42	37	5.78	-0.23	0.14	Promoter	16	394038	396572	2535	1	YPL084W	YPL084W_mRNA	-37
XVI	394034	394034	1	+	1	5	1	1	0	2	1	Promoter	16	394038	396572	2535	1	YPL084W	YPL084W_mRNA	-4
XVI	394076	394076	1	+	1	6	1	1	0	2	1	Promoter	16	394038	396572	2535	1	YPL084W	YPL084W_mRNA	38
XVI	395324	395324	1	+	1	4	1	1	0	2	1	Exon (YPL084W_mRNA/YPL084W, exon 1 of 1)	16	394038	396572	2535	1	YPL084W	YPL084W_mRNA	1286
XVI	404907	404923	17	+	5	106	0.38	17	1.83	-0.09	0.1	Promoter	16	404950	406044	1095	1	YPL081W	YPL081W_mRNA	-27
XVI	406589	406628	40	+	7	174	0.63	40	2.61	0.16	0.35	Promoter	16	406636	407539	904	1	YPL079W	YPL079W_mRNA	-8
XVI	412181	412181	1	+	1	7	1	1	0	2	1	Promoter	16	412254	415362	3109	1	YPL075W	YPL075W_mRNA	-73
XVI	412293	412293	1	+	1	4	1	1	0	2	1	Promoter	16	412254	415362	3109	1	YPL075W	YPL075W_mRNA	39
XVI	412361	412379	19	+	2	9	0.56	19	1	1.01	0.01	Intron (YPL075W_mRNA/YPL075W, intron 1 of 1)	16	412254	415362	3109	1	YPL075W	YPL075W_mRNA	107
XVI	412484	412484	1	+	1	4	1	1	0	2	1	Intron (YPL075W_mRNA/YPL075W, intron 1 of 1)	16	412254	415362	3109	1	YPL075W	YPL075W_mRNA	230
XVI	415722	415757	36	+	5	52	0.38	36	-0.5	-0.13	0.08	Promoter	16	415763	418027	2265	1	YPL074W	YPL074W_mRNA	-6
XVI	415835	415835	1	+	1	4	1	1	0	2	1	Promoter	16	415763	418027	2265	1	YPL074W	YPL074W_mRNA	72
XVI	418381	418381	1	+	1	4	1	1	0	2	1	Promoter	16	418512	420011	1500	1	YPL072W	YPL072W_mRNA	-131
XVI	420687	420687	1	+	1	5	1	1	0	2	1	Promoter	16	420948	422786	1839	1	YPL070W	YPL070W_mRNA	-261
XVI	420732	420744	13	+	4	40	0.42	13	2.4	0.17	0.08	Promoter	16	420948	422786	1839	1	YPL070W	YPL070W_mRNA	-204
XVI	420820	420820	1	+	1	4	1	1	0	2	1	Promoter	16	420948	422786	1839	1	YPL070W	YPL070W_mRNA	-128
XVI	426023	426075	53	+	4	21	0.29	53	-0.1	0.02	0.01	Promoter	16	426233	427672	1440	1	YPL066W	YPL066W_mRNA	-158
XVI	426210	426210	1	+	1	7	1	1	0	2	1	Promoter	16	426233	427672	1440	1	YPL066W	YPL066W_mRNA	-23
XVI	427873	427873	1	+	1	5	1	1	0	2	1	Promoter	16	427927	428655	729	1	YPL065W	YPL065W_mRNA	-54
XVI	427910	427927	18	+	4	45	0.51	18	2.46	0.23	0.12	Promoter	16	427927	428655	729	1	YPL065W	YPL065W_mRNA	0
XVI	429803	429847	45	+	7	86	0.58	45	-8.8	-0.03	0.28	Promoter	16	429939	431369	1431	1	YPL063W	YPL063W_mRNA	-92
XVI	432541	432544	4	+	2	97	0.58	4	-0.23	1.02	0.02	Promoter	16	432588	434090	1503	1	YPL061W	YPL061W_mRNA	-44
XVI	432580	432580	1	+	1	4	1	1	0	2	1	Promoter	16	432588	434090	1503	1	YPL061W	YPL061W_mRNA	-8
XVI	434259	434280	22	+	2	11	0.55	22	0.95	1.01	0.01	Promoter	16	434523	435764	1242	1	YPL060W	YPL060W_mRNA	-243
XVI	444519	444527	9	+	5	67	0.46	9	-1.09	0.04	0.16	Promoter	16	444579	445031	453	1	YPL059W	YPL059W_mRNA	-52
XVI	453403	453418	16	+	3	59	0.41	16	-0.84	0.49	0.05	Distal Intergenic	16	455759	456664	906	1	YPL054W	YPL054W_mRNA	-2341
XVI	455665	455665	1	+	1	5	1	1	0	2	1	Promoter	16	455759	456664	906	1	YPL054W	YPL054W_mRNA	-94
XVI	455761	455765	5	+	2	8	0.5	5	0	1	0	Promoter	16	455759	456664	906	1	YPL054W	YPL054W_mRNA	2
XVI	458742	458742	1	+	1	5	1	1	0	2	1	Promoter	16	458799	459678	880	1	YPL052W	YPL052W_mRNA	-57
XVI	459911	459911	1	+	1	4	1	1	0	2	1	Promoter	16	459963	460559	597	1	YPL051W	YPL051W_mRNA	-52
XVI	459954	459954	1	+	1	6	1	1	0	2	1	Promoter	16	459963	460559	597	1	YPL051W	YPL051W_mRNA	-9
XVI	464281	464394	114	+	12	96	0.24	114	12.92	-1.34	0.07	Promoter	16	464401	465648	1248	1	YPL048W	YPL048W_mRNA	-7
XVI	464444	464444	1	+	1	14	1	1	0	2	1	Promoter	16	464401	465648	1248	1	YPL048W	YPL048W_mRNA	43
XVI	465862	465884	23	+	5	30	0.43	23	1.27	-0.12	0.09	Promoter	16	465962	466261	300	1	YPL047W	YPL047W_mRNA	-78
XVI	467151	467151	1	+	1	6	1	1	0	2	1	Promoter	16	467260	469656	2397	1	YPL045W	YPL045W_mRNA	-109
XVI	469853	469853	1	+	1	19	1	1	0	2	1	Promoter	16	469939	471996	2058	1	YPL043W	YPL043W_mRNA	-86
XVI	469879	469931	53	+	8	101	0.28	53	-5.88	-0.81	0.06	Promoter	16	469939	471996	2058	1	YPL043W	YPL043W_mRNA	-8
XVI	480498	480513	16	+	3	39	0.62	16	-2.65	0.67	0.16	Promoter	16	480535	481068	534	1	YPL038W	YPL038W_mRNA	-22
XVI	486376	486389	14	+	3	59	0.46	14	0.33	0.63	0.13	Promoter	16	486712	487209	498	1	YPL034W	YPL034W_mRNA	-323
XVI	493487	493487	1	+	1	9	1	1	0	2	1	Promoter	16	493543	495246	1704	1	YPL030W	YPL030W_mRNA	-56
XVI	495487	495487	1	+	1	4	1	1	0	2	1	Promoter	16	495506	497719	2214	1	YPL029W	YPL029W_mRNA	-19
XVI	498032	498042	11	+	2	21	0.71	11	-2.14	1.14	0.14	Promoter	16	498096	499292	1197	1	YPL028W	YPL028W_mRNA	-54
XVI	503225	503225	1	+	1	4	1	1	0	2	1	Promoter	16	503517	504242	726	1	YPL024W	YPL024W_mRNA	-292
XVI	503256	503256	1	+	1	4	1	1	0	2	1	Promoter	16	503517	504242	726	1	YPL024W	YPL024W_mRNA	-261
XVI	503322	503325	4	+	2	11	0.64	4	0.41	1.05	0.05	Promoter	16	503517	504242	726	1	YPL024W	YPL024W_mRNA	-192
XVI	503358	503358	1	+	1	6	1	1	0	2	1	Promoter	16	503517	504242	726	1	YPL024W	YPL024W_mRNA	-159
XVI	503436	503436	1	+	1	5	1	1	0	2	1	Promoter	16	503517	504242	726	1	YPL024W	YPL024W_mRNA	-81
XVI	503464	503464	1	+	1	10	1	1	0	2	1	Promoter	16	503517	504242	726	1	YPL024W	YPL024W_mRNA	-53
XVI	506616	506625	10	+	2	10	0.6	10	-0.9	1.03	0.03	Promoter	16	506697	509999	3303	1	YPL022W	YPL022W_mRNA	-72
XVI	506716	506741	26	+	3	15	0.47	26	-3.5	0.47	0.03	Promoter	16	506697	509999	3303	1	YPL022W	YPL022W_mRNA	19
XVI	520629	520629	1	+	1	4	1	1	0	2	1	Promoter	16	521014	524958	3945	1	YPL016W	YPL016W_mRNA	-385
XVI	525476	525476	1	+	1	4	1	1	0	2	1	Distal Intergenic	16	527547	528692	1146	1	YPL014W	YPL014W_mRNA	-2071
XVI	526405	526405	1	+	1	5	1	1	0	2	1	Downstream (2-3kb)	16	527547	528692	1146	1	YPL014W	YPL014W_mRNA	-1142
XVI	527513	527537	25	+	5	114	0.61	25	-5.17	0.29	0.27	Promoter	16	527547	528692	1146	1	YPL014W	YPL014W_mRNA	-10
XVI	527614	527615	2	+	2	14	0.71	2	-0.21	1.14	0.14	Promoter	16	527547	528692	1146	1	YPL014W	YPL014W_mRNA	67
XVI	527847	527847	1	+	1	8	1	1	0	2	1	Exon (YPL014W_mRNA/YPL014W, exon 1 of 1)	16	527547	528692	1146	1	YPL014W	YPL014W_mRNA	300
XVI	529603	529631	29	+	3	20	0.45	29	-3.85	0.49	0.05	Promoter	16	529723	533409	3687	1	YPL012W	YPL012W_mRNA	-92
XVI	529657	529657	1	+	1	9	1	1	0	2	1	Promoter	16	529723	533409	3687	1	YPL012W	YPL012W_mRNA	-66
XVI	529691	529691	1	+	1	5	1	1	0	2	1	Promoter	16	529723	533409	3687	1	YPL012W	YPL012W_mRNA	-32
XVI	534935	535002	68	+	8	52	0.25	68	4	-0.87	0.04	Promoter	16	535018	535587	570	1	YPL010W	YPL010W_mRNA	-16
XVI	539145	539145	1	+	1	4	1	1	0	2	1	Promoter	16	539385	541970	2586	1	YPL008W	YPL008W_mRNA	-240
XVI	544589	544589	1	+	1	8	1	1	0	2	1	Promoter	16	544631	548143	3513	1	YPL006W	YPL006W_mRNA	-42
XVI	545188	545188	1	+	1	7	1	1	0	2	1	Exon (YPL006W_mRNA/YPL006W, exon 1 of 1)	16	544631	548143	3513	1	YPL006W	YPL006W_mRNA	557
XVI	545486	545491	6	+	2	19	0.79	6	-1.45	1.26	0.26	Exon (YPL006W_mRNA/YPL006W, exon 1 of 1)	16	544631	548143	3513	1	YPL006W	YPL006W_mRNA	855
XVI	545542	545552	11	+	2	22	0.59	11	0.91	1.02	0.02	Exon (YPL006W_mRNA/YPL006W, exon 1 of 1)	16	544631	548143	3513	1	YPL006W	YPL006W_mRNA	911
XVI	545620	545620	1	+	1	19	1	1	0	2	1	Exon (YPL006W_mRNA/YPL006W, exon 1 of 1)	16	544631	548143	3513	1	YPL006W	YPL006W_mRNA	989
XVI	548463	548463	1	+	1	4	1	1	0	2	1	Promoter	16	548486	550306	1821	1	YPL005W	YPL005W_mRNA	-23
XVI	552000	552010	11	+	3	29	0.69	11	1.9	0.8	0.24	Promoter	16	552020	553408	1389	1	YPL003W	YPL003W_mRNA	-10
XVI	552043	552043	1	+	1	4	1	1	0	2	1	Promoter	16	552020	553408	1389	1	YPL003W	YPL003W_mRNA	23
XVI	554576	554592	17	+	4	28	0.43	17	3.36	0.12	0.06	Promoter	16	554605	555729	1125	1	YPL001W	YPL001W_mRNA	-13
XVI	565283	565283	1	+	1	7	1	1	0	2	1	Distal Intergenic	16	558385	559935	1551	1	YPR002W	YPR002W_mRNA	6898
XVI	565340	565349	10	+	4	40	0.52	10	1.15	0.26	0.13	Distal Intergenic	16	572269	572339	71	1	tG(GCC)P1	tG(GCC)P1_tRNA	-6920
XVI	572701	572714	14	+	4	42	0.38	14	0.57	0.19	0.09	Promoter	16	573018	575102	2085	1	YPR008W	YPR008W_mRNA	-304
XVI	572753	572753	1	+	1	6	1	1	0	2	1	Promoter	16	573018	575102	2085	1	YPR008W	YPR008W_mRNA	-265
XVI	572833	572833	1	+	1	13	1	1	0	2	1	Promoter	16	573018	575102	2085	1	YPR008W	YPR008W_mRNA	-185
XVI	576460	576472	13	+	2	9	0.56	13	-0.67	1.01	0.01	Promoter	16	576552	577358	807	1	YPR009W	YPR009W_mRNA	-80
XVI	581561	581561	1	+	1	5	1	1	0	2	1	Promoter	16	582062	582134	73	1	tK(CUU)P	tK(CUU)P_tRNA	-501
XVI	594386	594386	1	+	1	10	1	1	0	2	1	Promoter	16	594476	596296	1821	1	YPR018W	YPR018W_mRNA	-90
XVI	596664	596674	11	+	2	15	0.6	11	1	1.03	0.03	Promoter	16	596750	599551	2802	1	YPR019W	YPR019W_mRNA	-76
XVI	599818	599821	4	+	2	22	0.73	4	0.68	1.15	0.15	Promoter	16	599870	600217	348	1	YPR020W	YPR020W_mRNA	-49
XVI	610306	610311	6	+	2	10	0.6	6	-0.5	1.03	0.03	Promoter	16	610481	612724	2244	1	YPR024W	YPR024W_mRNA	-170
XVI	610392	610396	5	+	2	18	0.78	5	1.11	1.24	0.24	Promoter	16	610481	612724	2244	1	YPR024W	YPR024W_mRNA	-85
XVI	614765	614786	22	+	2	15	0.6	22	-2.1	1.03	0.03	Promoter	16	615379	619014	3636	1	YPR026W	YPR026W_mRNA	-593
XVI	614827	614838	12	+	4	24	0.42	12	0.54	0.1	0.05	Promoter	16	615379	619014	3636	1	YPR026W	YPR026W_mRNA	-541
XVI	614877	614877	1	+	1	4	1	1	0	2	1	Promoter	16	615379	619014	3636	1	YPR026W	YPR026W_mRNA	-502
XVI	614946	614946	1	+	1	4	1	1	0	2	1	Promoter	16	615379	619014	3636	1	YPR026W	YPR026W_mRNA	-433
XVI	620195	620195	1	+	1	5	1	1	0	2	1	Distal Intergenic	16	623527	624202	676	1	YPR028W	YPR028W_mRNA	-3332
XVI	622991	622991	1	+	1	16	1	1	0	2	1	Promoter	16	623527	624202	676	1	YPR028W	YPR028W_mRNA	-536
XVI	623458	623500	43	+	5	34	0.32	43	9.06	-0.21	0.05	Promoter	16	623527	624202	676	1	YPR028W	YPR028W_mRNA	-27
XVI	627747	627747	1	+	1	4	1	1	0	2	1	Promoter	16	627880	631245	3366	1	YPR030W	YPR030W_mRNA	-133
XVI	627836	627880	45	+	9	162	0.36	45	5.57	-0.62	0.17	Promoter	16	627880	631245	3366	1	YPR030W	YPR030W_mRNA	0
XVI	631444	631498	55	+	7	79	0.29	55	5.16	-0.63	0.06	Promoter	16	631515	633761	2247	1	YPR031W	YPR031W_mRNA	-17
XVI	634064	634073	10	+	2	13	0.62	10	-1.04	1.04	0.04	Promoter	16	634123	637224	3102	1	YPR032W	YPR032W_mRNA	-50
XVI	639465	639465	1	+	1	4	1	1	0	2	1	Promoter	16	639525	640958	1434	1	YPR034W	YPR034W_mRNA	-60
XVI	642013	642015	3	+	2	12	0.58	3	0.17	1.02	0.02	Promoter	16	642208	643320	1113	1	YPR035W	YPR035W_mRNA	-193
XVI	642058	642105	48	+	13	321	0.58	48	7.71	-0.41	0.35	Promoter	16	642208	643320	1113	1	YPR035W	YPR035W_mRNA	-103
XVI	642163	642163	1	+	1	6	1	1	0	2	1	Promoter	16	642208	643320	1113	1	YPR035W	YPR035W_mRNA	-45
XVI	642271	642271	1	+	1	4	1	1	0	2	1	Promoter	16	642208	643320	1113	1	YPR035W	YPR035W_mRNA	63
XVI	642517	642544	28	+	5	34	0.41	28	4.32	-0.14	0.08	Exon (YPR035W_mRNA/YPR035W, exon 1 of 1)	16	642208	643320	1113	1	YPR035W	YPR035W_mRNA	309
XVI	642573	642573	1	+	1	6	1	1	0	2	1	Exon (YPR035W_mRNA/YPR035W, exon 1 of 1)	16	642208	643320	1113	1	YPR035W	YPR035W_mRNA	365
XVI	642622	642656	35	+	7	60	0.23	35	5.33	-0.64	0.06	Exon (YPR035W_mRNA/YPR035W, exon 1 of 1)	16	642208	643320	1113	1	YPR035W	YPR035W_mRNA	414
XVI	642694	642792	99	+	12	73	0.15	99	-1.19	-1.52	0.02	Exon (YPR035W_mRNA/YPR035W, exon 1 of 1)	16	642208	643320	1113	1	YPR035W	YPR035W_mRNA	486
XVI	642909	642914	6	+	2	9	0.56	6	-0.28	1.01	0.01	Exon (YPR035W_mRNA/YPR035W, exon 1 of 1)	16	642208	643320	1113	1	YPR035W	YPR035W_mRNA	701
XVI	643780	643817	38	+	5	56	0.39	38	-6.59	0.02	0.15	Promoter	16	643836	645272	1437	1	YPR036W	YPR036W_mRNA	-19
XVI	645865	645949	85	+	15	427	0.41	85	-25.58	-0.72	0.3	Promoter	16	645950	646153	204	1	YPR036W-A	YPR036W-A_mRNA	-1
XVI	647275	647295	21	+	3	15	0.47	21	0	0.47	0.03	Promoter	16	647305	648375	1071	1	YPR040W	YPR040W_mRNA	-10
XVI	648597	648613	17	+	3	50	0.5	17	2.86	0.51	0.06	Promoter	16	648704	649921	1218	1	YPR041W	YPR041W_mRNA	-91
XVI	654110	654157	48	+	14	360	0.2	48	9.43	-1.31	0.13	Promoter	16	654166	654847	682	1	YPR043W	YPR043W_mRNA	-9
XVI	657469	657506	38	+	4	18	0.28	38	-0.56	0.01	0	Promoter	16	657529	658938	1410	1	YPR047W	YPR047W_mRNA	-23
XVI	664933	664950	18	+	5	61	0.46	18	-4.11	-0.01	0.13	Promoter	16	664960	665490	531	1	YPR051W	YPR051W_mRNA	-10
XVI	671084	671108	25	+	5	61	0.33	25	-1.28	-0.16	0.07	Promoter	16	671126	672142	1017	1	YPR056W	YPR056W_mRNA	-18
XVI	672450	672470	21	+	2	11	0.55	21	0.91	1.01	0.01	Promoter	16	672471	673496	1026	1	YPR057W	YPR057W_mRNA	-1
XVI	673738	673738	1	+	1	9	1	1	0	2	1	Promoter	16	673751	674674	924	1	YPR058W	YPR058W_mRNA	-13
XVI	677108	677207	100	+	22	449	0.17	100	0.5	-1.97	0.11	Promoter	16	677165	677641	477	1	YPR062W	YPR062W_mRNA	0
XVI	677297	677297	1	+	1	5	1	1	0	2	1	Exon (YPR062W_mRNA/YPR062W, exon 1 of 1)	16	677165	677641	477	1	YPR062W	YPR062W_mRNA	132
XVI	677378	677378	1	+	1	4	1	1	0	2	1	Exon (YPR062W_mRNA/YPR062W, exon 1 of 1)	16	677165	677641	477	1	YPR062W	YPR062W_mRNA	213
XVI	679521	679534	14	+	3	22	0.45	14	2.32	0.51	0.06	Promoter	16	679693	680799	1107	1	YPR065W	YPR065W_mRNA	-159
XVI	679585	679675	91	+	14	252	0.21	91	-1.83	-1.43	0.1	Promoter	16	679693	680799	1107	1	YPR065W	YPR065W_mRNA	-18
XVI	681206	681206	1	+	1	6	1	1	0	2	1	Promoter	16	681213	682112	900	1	YPR066W	YPR066W_mRNA	-7
XVI	682174	682192	19	+	3	32	0.5	19	-2.25	0.5	0.05	Promoter	16	682220	682777	558	1	YPR067W	YPR067W_mRNA	-28
XVI	685633	685660	28	+	3	16	0.44	28	-3.31	0.45	0.02	Promoter	16	685898	687598	1701	1	YPR070W	YPR070W_mRNA	-238
XVI	685686	685686	1	+	1	4	1	1	0	2	1	Promoter	16	685898	687598	1701	1	YPR070W	YPR070W_mRNA	-212
XVI	685772	685774	3	+	2	15	0.67	3	-0.33	1.08	0.08	Promoter	16	685898	687598	1701	1	YPR070W	YPR070W_mRNA	-124
XVI	685802	685869	68	+	10	84	0.26	68	12.49	-1.07	0.08	Promoter	16	685898	687598	1701	1	YPR070W	YPR070W_mRNA	-29
XVI	685894	685919	26	+	4	26	0.35	26	-1.12	0.05	0.02	Promoter	16	685898	687598	1701	1	YPR070W	YPR070W_mRNA	0
XVI	688160	688160	1	+	1	14	1	1	0	2	1	Promoter	16	688172	688807	636	1	YPR071W	YPR071W_mRNA	-12
XVI	690000	690013	14	+	2	28	0.68	14	-2.32	1.09	0.09	Promoter	16	690107	691789	1683	1	YPR072W	YPR072W_mRNA	-94
XVI	695130	695130	1	+	1	6	1	1	0	2	1	Exon (YPR074W-A_mRNA/YPR074W-A, exon 1 of 1)	16	695018	695188	171	1	YPR074W-A	YPR074W-A_mRNA	112
XVI	700545	700573	29	+	9	345	0.72	29	2.69	0.37	0.49	Promoter	16	700594	701970	1377	1	YPR080W	YPR080W_mRNA	-21
XVI	701608	701608	1	+	1	4	1	1	0	2	1	Exon (YPR080W_mRNA/YPR080W, exon 1 of 1)	16	700594	701970	1377	1	YPR080W	YPR080W_mRNA	1014
XVI	701827	701827	1	+	1	4	1	1	0	2	1	Exon (YPR080W_mRNA/YPR080W, exon 1 of 1)	16	700594	701970	1377	1	YPR080W	YPR080W_mRNA	1233
XVI	706842	706842	1	+	1	8	1	1	0	2	1	Promoter	16	706972	708342	1371	1	YPR084W	YPR084W_mRNA	-130
XVI	706868	706887	20	+	2	8	0.5	20	0	1	0	Promoter	16	706972	708342	1371	1	YPR084W	YPR084W_mRNA	-85
XVI	710039	710094	56	+	15	216	0.32	56	-3.61	-1.31	0.15	Promoter	16	710101	711138	1038	1	YPR086W	YPR086W_mRNA	-7
XVI	713229	713234	6	+	2	8	0.5	6	0	1	0	Promoter	16	713275	715941	2667	1	YPR089W	YPR089W_mRNA	-41
XVI	713259	713259	1	+	1	4	1	1	0	2	1	Promoter	16	713275	715941	2667	1	YPR089W	YPR089W_mRNA	-16
XVI	725099	725099	1	+	1	5	1	1	0	2	1	Promoter	16	725394	728615	3222	1	YPR097W	YPR097W_mRNA	-295
XVI	725158	725165	8	+	3	38	0.66	8	-1.74	0.74	0.21	Promoter	16	725394	728615	3222	1	YPR097W	YPR097W_mRNA	-229
XVI	729730	729783	54	+	12	188	0.18	54	3.91	-1.33	0.07	Promoter	16	729791	730213	423	1	YPR100W	YPR100W_mRNA	-8
XVI	730463	730471	9	+	4	37	0.41	9	0.59	0.14	0.07	Promoter	16	730492	731019	528	1	YPR101W	YPR101W_mRNA	-21
XVI	732231	732330	100	+	22	384	0.2	100	-12.73	-1.86	0.13	Promoter	16	732349	733212	864	1	YPR103W	YPR103W_mRNA	-19
XVI	742329	742390	62	+	11	86	0.16	62	1.67	-1.35	0.03	Promoter	16	742454	743743	1290	1	YPR108W	YPR108W_mRNA	-64
XVI	744458	744458	1	+	1	4	1	1	0	2	1	Downstream (1-2kb)	16	744284	744355	72	1	tT(UGU)P	tT(UGU)P_tRNA	174
XVI	747274	747284	11	+	2	8	0.5	11	0	1	0	Promoter	16	747306	749000	1695	1	YPR111W	YPR111W_mRNA	-22
XVI	747478	747478	1	+	1	5	1	1	0	2	1	Exon (YPR111W_mRNA/YPR111W, exon 1 of 1)	16	747306	749000	1695	1	YPR111W	YPR111W_mRNA	172
XVI	752210	752249	40	+	6	30	0.27	40	3	-0.53	0.02	Promoter	16	752257	752919	663	1	YPR113W	YPR113W_mRNA	-8
XVI	753220	753220	1	+	1	6	1	1	0	2	1	Promoter	16	753301	754248	948	1	YPR114W	YPR114W_mRNA	-81
XVI	753245	753268	24	+	3	20	0.6	24	4.7	0.63	0.14	Promoter	16	753301	754248	948	1	YPR114W	YPR114W_mRNA	-33
XVI	754678	754680	3	+	2	36	0.86	3	-0.72	1.42	0.42	Promoter	16	754877	758128	3252	1	YPR115W	YPR115W_mRNA	-197
XVI	754710	754710	1	+	1	7	1	1	0	2	1	Promoter	16	754877	758128	3252	1	YPR115W	YPR115W_mRNA	-167
XVI	754759	754759	1	+	1	6	1	1	0	2	1	Promoter	16	754877	758128	3252	1	YPR115W	YPR115W_mRNA	-118
XVI	754831	754831	1	+	1	5	1	1	0	2	1	Promoter	16	754877	758128	3252	1	YPR115W	YPR115W_mRNA	-46
XVI	759725	759725	1	+	1	4	1	1	0	2	1	Promoter	16	760025	767494	7470	1	YPR117W	YPR117W_mRNA	-300
XVI	767716	767716	1	+	1	12	1	1	0	2	1	Promoter	16	767752	768987	1236	1	YPR118W	YPR118W_mRNA	-36
XVI	767741	767741	1	+	1	11	1	1	0	2	1	Promoter	16	767752	768987	1236	1	YPR118W	YPR118W_mRNA	-11
XVI	769543	769543	1	+	1	4	1	1	0	2	1	Distal Intergenic	16	767752	768987	1236	1	YPR118W	YPR118W_mRNA	1791
XVI	771258	771258	1	+	1	8	1	1	0	2	1	Promoter	16	771653	773128	1476	1	YPR119W	YPR119W_mRNA	-395
XVI	771304	771304	1	+	1	10	1	1	0	2	1	Promoter	16	771653	773128	1476	1	YPR119W	YPR119W_mRNA	-349
XVI	781997	782007	11	+	3	33	0.73	11	-0.58	0.88	0.3	Promoter	16	782045	785671	3627	1	YPR122W	YPR122W_mRNA	-38
XVI	782053	782053	1	+	1	4	1	1	0	2	1	Promoter	16	782045	785671	3627	1	YPR122W	YPR122W_mRNA	8
XVI	787842	787869	28	+	4	47	0.45	28	4.24	0.18	0.09	Promoter	16	787961	789325	1365	1	YPR125W	YPR125W_mRNA	-92
XVI	787927	787927	1	+	1	4	1	1	0	2	1	Promoter	16	787961	789325	1365	1	YPR125W	YPR125W_mRNA	-34
XVI	789902	789918	17	+	3	15	0.47	17	-1.87	0.47	0.03	Promoter	16	790083	791120	1038	1	YPR127W	YPR127W_mRNA	-165
XVI	790025	790039	15	+	4	38	0.66	15	3.92	0.53	0.27	Promoter	16	790083	791120	1038	1	YPR127W	YPR127W_mRNA	-44
XVI	790085	790148	64	+	5	29	0.24	64	-7.16	-0.29	0.01	Promoter	16	790083	791120	1038	1	YPR127W	YPR127W_mRNA	2
XVI	792638	792702	65	+	14	300	0.23	65	-5.54	-1.29	0.14	Promoter	16	792687	793736	1050	1	YPR129W	YPR129W_mRNA	0
XVI	792728	792746	19	+	2	19	0.68	19	-3.32	1.1	0.1	Promoter	16	792687	793736	1050	1	YPR129W	YPR129W_mRNA	41
XVI	794937	794967	31	+	8	152	0.57	31	-7.24	-0.05	0.32	Promoter	16	794965	795767	803	1	YPR132W	YPR132W_mRNA	0
XVI	797497	797552	56	+	10	80	0.22	56	-5.12	-1.12	0.06	Promoter	16	797557	797709	153	1	YPR133W-A	YPR133W-A_mRNA	-5
XVI	797581	797581	1	+	1	5	1	1	0	2	1	Promoter	16	797557	797709	153	1	YPR133W-A	YPR133W-A_mRNA	24
XVI	798042	798042	1	+	1	4	1	1	0	2	1	Promoter	16	798051	798857	807	1	YPR134W	YPR134W_mRNA	-9
XVI	802275	802298	24	+	3	29	0.52	24	-4.12	0.53	0.07	Promoter	16	802359	804080	1722	1	YPR137W	YPR137W_mRNA	-61
XVI	818271	818311	41	+	9	220	0.45	41	1.68	-0.44	0.23	Promoter	16	818323	819075	753	1	YPR143W	YPR143W_mRNA	-12
XVI	821731	821731	1	+	1	4	1	1	0	2	1	Promoter	16	821732	821903	172	1	snR45	snR45_snoRNA	-1
XVI	822531	822612	82	+	17	173	0.13	82	9.79	-1.85	0.06	Promoter	16	822620	824338	1719	1	YPR145W	YPR145W_mRNA	-8
XVI	822644	822660	17	+	3	14	0.36	17	1.14	0.42	0	Promoter	16	822620	824338	1719	1	YPR145W	YPR145W_mRNA	24
XVI	829732	829754	23	+	5	71	0.39	23	2.38	-0.04	0.12	Promoter	16	829918	830439	522	1	YPR149W	YPR149W_mRNA	-164
XVI	833655	833655	1	+	1	4	1	1	0	2	1	Promoter	16	833689	834245	557	1	YPR153W	YPR153W_mRNA	-34
XVI	834507	834571	65	+	11	150	0.21	65	-4.91	-1.12	0.1	Promoter	16	834565	835212	648	1	YPR154W	YPR154W_mRNA	0
XVI	834604	834604	1	+	1	11	1	1	0	2	1	Promoter	16	834565	835212	648	1	YPR154W	YPR154W_mRNA	39
XVI	841203	841215	13	+	2	15	0.53	13	0.4	1	0	Promoter	16	841266	842669	1404	1	YPR157W	YPR157W_mRNA	-51
XVI	843195	843232	38	+	4	26	0.31	38	0.5	0.01	0.01	Promoter	16	843262	844020	759	1	YPR158W	YPR158W_mRNA	-30
XVI	843257	843257	1	+	1	4	1	1	0	2	1	Promoter	16	843262	844020	759	1	YPR158W	YPR158W_mRNA	-5
XVI	844379	844400	22	+	2	12	0.58	22	-1.75	1.02	0.02	Promoter	16	844709	846031	1323	1	YPR158W-A	YPR158W-A	-309
XVI	856449	856478	30	+	4	22	0.41	30	-6	0.09	0.05	Promoter	16	856902	856974	73	1	tA(AGC)P	tA(AGC)P_tRNA	-424
XVI	857283	857301	19	+	4	32	0.31	19	-0.56	0.02	0.01	Promoter	16	857583	859745	2163	1	YPR159W	YPR159W_mRNA	-282
